Repeats: 200
Samples: 500
Max_exp Bits: 26
22414239	986	39730784
22548456	992.5	39968704
22682673	990.5	40206560
22816890	989.5	40444480
22951107	974.5	40682400
23085324	984.5	40920288
23219541	997	41158144
23353758	1007	41396032
23487975	1019.5	41633952
23622192	981	41871840
23756409	985	42109728
23890626	983	42347616
24024843	987.5	42585504
24159060	986	42823392
24293277	984	43061280
24427494	1024.5	43299200
24561711	1017	43537088
24695928	986.5	43774944
24830145	983.5	44012832
24964362	977	44250720
25098579	966	44488640
25232796	1012.5	44726528
25367013	999.5	44964416
25501230	1000.5	45202304
25635447	981	45440192
25769664	997.5	45678080
25903881	988	45916000
26038098	1011.5	46153856
26172315	981.5	46391712
26306532	1007	46629632
26440749	987.5	46867520
26574966	991	47105440
26709183	999	47343328
26843400	995	47581216
26977617	1004	47819104
27111834	985	48056992
27246051	1012.5	48294912
27380268	992	48532768
27514485	1007	48770656
27648702	1012.5	49008544
27782919	992.5	49246432
27917136	1007.5	49484320
28051353	996.5	49722240
28185570	1062.5	49960160
28319787	994	50198016
28454004	1004.5	50435904
28588221	996.5	50673792
28722438	1021.5	50911712
28856655	999.5	51149568
28990872	1005.5	51387456
29125089	988	51625376
29259306	1038	51863232
29393523	1001.5	52101152
29527740	994	52339040
29661957	1007.5	52576960
29796174	1012.5	52814816
29930391	1010	53052704
30064608	1000	53290592
30198825	1002.5	53528512
30333042	994.5	53766368
30467259	1002.5	54004256
30601476	1061	54242176
30735693	993.5	54480064
30869910	1008.5	54717952
31004127	1021.5	54955840
31138344	990.5	55193760
31272561	1006	55431616
31406778	1000	55669472
31540995	985	55907392
31675212	989	56145312
31809429	1011	56383168
31943646	1012	56621056
32077863	997.5	56858976
32212080	997	57096864
32346297	997	57334752
32480514	1000.5	57572672
32614731	1002.5	57810528
32748948	990	58048384
32883165	994	58286272
33017382	997	58524192
33151599	978	58762112
33285816	986.5	58999968
33420033	967.5	59237888
33554250	955	59475776
33688467	1014.5	59605696
33822684	1044	59843136
33956901	1011.5	60080608
34091118	996.5	60318080
34225335	1006	60555520
34359552	996.5	60792960
34493769	1006.5	61030464
34627986	1012	61267904
34762203	1005	61505344
34896420	1009	61742816
35030637	1006	61980288
35164854	1000	62217760
35299071	1609	62455232
35433288	1019.5	62692672
35567505	1032	62930144
35701722	1032.5	63167584
35835939	1019.5	63405056
35970156	1076	63642528
36104373	1013	63879968
36238590	1003	64117408
36372807	988.5	64354880
36507024	988	64592352
36641241	1004	64829824
36775458	1024	65067328
36909675	1010	65304736
37043892	1008.5	65542208
37178109	1011	65779648
37312326	1011	66017120
37446543	1016.5	66254592
37580760	998	66492032
37714977	991	66729536
37849194	1010.5	66966944
37983411	1024	67204416
38117628	1022.5	67441888
38251845	1016.5	67679392
38386062	1016.5	67916800
38520279	1063.5	68154272
38654496	1015	68391712
38788713	1005	68629216
38922930	1069	68866656
39057147	1002	69104096
39191364	992.5	69341600
39325581	1019	69579008
39459798	1015	69816480
39594015	1023	70053952
39728232	1015	70291456
39862449	1012.5	70528864
39996666	1021.5	70766336
40130883	1007	71003808
40265100	1022	71241280
40399317	1015.5	71478720
40533534	1024	71716160
40667751	1026	71953664
40801968	1018.5	72191072
40936185	1023.5	72428544
41070402	1024.5	72666048
41204619	1016.5	72903520
41338836	1030.5	73140928
41473053	1008.5	73378400
41607270	1016.5	73615872
41741487	1006	73853344
41875704	1013.5	74090784
42009921	1019.5	74328256
42144138	1029.5	74565728
42278355	1031.5	74803168
42412572	1021	75040608
42546789	1019	75278112
42681006	1016.5	75515584
42815223	1002	75752992
42949440	1019.5	75990464
43083657	1018	76227936
43217874	1017.5	76465408
43352091	1022.5	76702880
43486308	996.5	76940320
43620525	996	77177792
43754742	1153	77415232
43888959	1016.5	77652672
44023176	1026	77890176
44157393	1041.5	78127648
44291610	1067.5	78365056
44425827	1022.5	78602560
44560044	1010	78840000
44694261	1031.5	79077472
44828478	1020	79314944
44962695	997	79552384
45096912	1025.5	79789856
45231129	1024	80027296
45365346	1019.5	80264768
45499563	991.5	80502240
45633780	1004	80739712
45767997	999	80977152
45902214	1021	81214624
46036431	1024.5	81452064
46170648	1027.5	81689536
46304865	1018.5	81927040
46439082	1039	82164448
46573299	1020.5	82401920
46707516	1008	82639360
46841733	1001	82876896
46975950	1020	83114304
47110167	996	83351776
47244384	1194	83589216
47378601	1025	83826688
47512818	1011	84064128
47647035	1000.5	84301600
47781252	1031	84539104
47915469	1002.5	84776512
48049686	997	85013984
48183903	1042	85251424
48318120	1046	85488960
48452337	1034.5	85726368
48586554	1036	85963840
48720771	1008.5	86201312
48854988	1001	86438752
48989205	1050.5	86676192
49123422	1036.5	86913664
49257639	1008	87151168
49391856	996.5	87388576
49526073	1032.5	87626048
49660290	1001	87863520
49794507	1008	88101024
49928724	1012.5	88338432
50062941	993.5	88575904
50197158	991.5	88813376
50331375	1039.5	89050848
50465592	1035.5	89288256
50599809	1004.5	89525760
50734026	995.5	89763232
50868243	1032.5	90000640
51002460	1010	90238112
51136677	999	90475584
51270894	1000	90713088
51405111	1029	90950496
51539328	1010.5	91187968
51673545	998.5	91425440
51807762	1030	91662912
51941979	1005	91900320
52076196	1015.5	92137824
52210413	1011	92375296
52344630	1030	92612704
52478847	1036	92850176
52613064	1032	93087648
52747281	1030	93325152
52881498	999.5	93562560
53015715	1029	93800064
53149932	1000	94037504
53284149	1023	94274976
53418366	1043.5	94512416
53552583	1018	94749888
53686800	1002	94987360
53821017	1017.5	95224800
53955234	1036.5	95462272
54089451	1030	95699712
54223668	1035.5	95937216
54357885	1013	96174624
54492102	1010.5	96412128
54626319	1026	96649568
54760536	1036.5	96887040
54894753	1009.5	97124512
55028970	1257	97361952
55163187	1040	97599424
55297404	1027.5	97836864
55431621	1040	98074336
55565838	1033	98311776
55700055	1029	98549280
55834272	1013	98786688
55968489	1019	99024192
56102706	1033.5	99261632
56236923	1023.5	99499104
56371140	1004.5	99736576
56505357	1031.5	99974016
56639574	1024.5	100211488
56773791	1011.5	100448928
56908008	1038.5	100686432
57042225	1036.5	100923840
57176442	1035.5	101161344
57310659	1015	101398816
57444876	1013	101636256
57579093	1012	101873696
57713310	1458.5	102111168
57847527	1031	102348640
57981744	1029	102586080
58115961	1019	102823552
58250178	1001.5	103061024
58384395	1003	103298496
58518612	1004.5	103535904
58652829	1034.5	103773408
58787046	1054.5	104010880
58921263	1018.5	104248320
59055480	1012	104485760
59189697	1013	104723264
59323914	1039.5	104960704
59458131	1019.5	105198144
59592348	1149	105435616
59726565	1042.5	105673088
59860782	1010	105910560
59994999	1013.5	106147968
60129216	1023	106385472
60263433	1047.5	106622944
60397650	1031.5	106860416
60531867	1036	107097824
60666084	1003.5	107335328
60800301	1009	107572768
60934518	1004.5	107810208
61068735	1013.5	108047680
61202952	1037.5	108285152
61337169	1039.5	108522624
61471386	1024.5	108760096
61605603	1006	108997568
61739820	1020.5	109235008
61874037	1035.5	109472480
62008254	1036.5	109709888
62142471	1037	109947392
62276688	1042	110184832
62410905	1011.5	110422272
62545122	1005.5	110659776
62679339	1028.5	110897216
62813556	1035.5	111134688
62947773	1007	111372160
63081990	999	111609632
63216207	1079.5	111847072
63350424	1000.5	112084544
63484641	1032.5	112321984
63618858	1033	112559456
63753075	1035.5	112796896
63887292	1019	113034368
64021509	1006	113271840
64155726	1006	113509280
64289943	1016	113746752
64424160	1034.5	113984224
64558377	1028	114221696
64692594	1005	114459136
64826811	1028.5	114696608
64961028	1004.5	114934080
65095245	1027	115171520
65229462	1030.5	115408960
65363679	1004.5	115646432
65497896	1011	115883904
65632113	1047	116121344
65766330	1008	116358816
65900547	1018.5	116596320
66034764	1027.5	116833760
66168981	1115.5	117071200
66303198	1029.5	117308672
66437415	1008.5	117546144
66571632	1000.5	117783584
66705849	985	118021024
66840066	1003.5	118258528
66974283	970.5	118495968
67108500	975	118733408
