Repeats: 200
Samples: 500
Max_exp Bits: 26
47512818	49.5	84064128
47647035	48	84301600
47781252	48.5	84539104
47915469	48.5	84776512
48049686	48	85013984
48183903	48.5	85251424
48318120	49.5	85488960
48452337	48.5	85726368
48586554	50.5	85963840
48720771	49.5	86201312
48854988	50.5	86438752
48989205	52.5	86676192
49123422	49.5	86913664
49257639	48.5	87151168
49391856	51	87388576
49526073	52.5	87626048
49660290	51.5	87863520
49794507	49	88101024
49928724	47	88338432
50062941	49.5	88575904
50197158	51	88813376
50331375	49.5	89050848
50465592	49.5	89288256
50599809	48	89525760
50734026	53	89763232
50868243	49.5	90000640
51002460	48.5	90238112
51136677	51.5	90475584
51270894	52	90713088
51405111	51	90950496
51539328	48.5	91187968
51673545	53.5	91425440
51807762	49.5	91662912
51941979	49.5	91900320
52076196	48	92137824
52210413	51.5	92375296
52344630	48.5	92612704
52478847	49.5	92850176
52613064	50	93087648
52747281	51.5	93325152
52881498	47.5	93562560
53015715	47	93800064
53149932	48.5	94037504
53284149	50.5	94274976
53418366	48.5	94512416
53552583	51	94749888
53686800	49.5	94987360
53821017	53	95224800
53955234	47.5	95462272
54089451	49	95699712
54223668	49	95937216
54357885	52	96174624
54492102	53.5	96412128
54626319	49.5	96649568
54760536	48.5	96887040
54894753	49	97124512
55028970	48.5	97361952
55163187	48.5	97599424
55297404	49	97836864
55431621	50	98074336
55565838	50.5	98311776
55700055	47.5	98549280
55834272	50.5	98786688
55968489	50.5	99024192
56102706	50.5	99261632
56236923	50.5	99499104
56371140	50	99736576
56505357	48	99974016
56639574	49	100211488
56773791	51	100448928
56908008	47.5	100686432
57042225	50.5	100923840
57176442	50.5	101161344
57310659	50	101398816
57444876	50	101636256
57579093	48.5	101873696
57713310	49	102111168
57847527	51.5	102348640
57981744	49	102586080
58115961	50.5	102823552
58250178	50	103061024
58384395	50	103298496
58518612	49	103535904
58652829	52.5	103773408
58787046	53.5	104010880
58921263	54.5	104248320
59055480	66	104485760
59189697	50.5	104723264
59323914	48	104960704
59458131	49.5	105198144
59592348	50	105435616
59726565	47.5	105673088
59860782	48	105910560
59994999	49	106147968
60129216	49.5	106385472
60263433	48	106622944
60397650	48	106860416
60531867	48	107097824
60666084	50.5	107335328
60800301	55	107572768
60934518	49.5	107810208
61068735	48	108047680
61202952	50.5	108285152
61337169	48	108522624
61471386	49	108760096
61605603	47.5	108997568
61739820	51	109235008
61874037	50	109472480
62008254	53	109709888
62142471	54.5	109947392
62276688	49.5	110184832
62410905	54	110422272
62545122	50.5	110659776
62679339	48.5	110897216
62813556	48.5	111134688
62947773	51.5	111372160
63081990	52	111609632
63216207	50.5	111847072
63350424	48.5	112084544
63484641	47.5	112321984
63618858	48.5	112559456
63753075	49	112796896
63887292	49	113034368
64021509	47.5	113271840
64155726	51	113509280
64289943	53	113746752
64424160	48	113984224
64558377	48.5	114221696
64692594	49.5	114459136
64826811	48.5	114696608
64961028	48.5	114934080
65095245	50.5	115171520
65229462	49	115408960
65363679	47.5	115646432
65497896	52.5	115883904
65632113	54.5	116121344
65766330	49.5	116358816
65900547	48.5	116596320
66034764	51	116833760
66168981	48	117071200
66303198	48.5	117308672
66437415	47.5	117546144
66571632	51.5	117783584
66705849	49.5	118021024
66840066	51.5	118258528
66974283	49.5	118495968
67108500	49.5	118733408
